,GAME_ID,HOME_TEAM_ID,HOME_P1,HOME_P2,HOME_P3,HOME_P4,HOME_P5,HOME_P6,HOME_P7,HOME_P8,HOME_P9,VISITOR_TEAM_ID,VISITOR_P1,VISITOR_P2,VISITOR_P3,VISITOR_P4,VISITOR_P5,VISITOR_P6,VISITOR_P7,VISITOR_P8,VISITOR_P9,DAY,WEEK,MONTH,HOME_TEAM_WINS
131,22100001,1610612749,203114,203507,1626192,201572,1628960,1629670,201588,201950,203648,1610612751,203925,201935,201142,201988,1629651,201933,201949,1628975,200746,292.0,42.0,10.0,1
132,22100002,1610612747,203076,2544,201566,203145,2546,200765,1628370,201599,2730,1610612744,201939,203110,1627814,202357,203952,1629673,2738,1626172,1629308,292.0,42.0,10.0,0
133,22100003,1610612766,202330,1626162,1628970,203486,1630163,1628998,202397,1629023,1629667,1610612754,1627763,1627734,1630537,1628470,1626167,203200,203087,204456,1629048,293.0,42.0,10.0,1
134,22100004,1610612765,1630180,203924,1628402,202709,1630191,203482,1630165,1628367,1626168,1610612741,201942,202696,203897,1628366,1630172,1627936,1629750,1628993,1630245,293.0,42.0,10.0,0
135,22100005,1610612752,1629628,203944,203095,202689,1629011,1630167,201565,202692,1630193,1610612738,1627759,203935,1629057,1628369,203471,1629684,1629641,1630174,1630202,293.0,42.0,10.0,1
136,22100006,1610612761,1627832,1628384,1630567,1629018,203920,201609,1630173,1628449,1629004,1610612764,1628398,203078,203484,203915,1626149,203526,1629655,1630166,202722,293.0,42.0,10.0,0
137,22100007,1610612763,1629630,203500,1628991,1629001,1630217,203937,1629723,1630533,1626145,1610612739,1630596,1629636,1628374,1629012,1628386,201937,1630171,201567,1626224,293.0,42.0,10.0,1
138,22100008,1610612750,1630162,1626157,1630183,1626156,1629006,1627736,1629162,1629675,1627752,1610612745,1630224,1626174,1629645,201569,1630256,1628464,1630578,1628021,201571,293.0,42.0,10.0,1
139,22100009,1610612740,1627742,1629638,202685,1628984,1630230,1629637,1630530,1630184,202066,1610612755,1630178,202699,203552,1629680,203954,1627788,203083,201980,1627777,293.0,42.0,10.0,0
140,22100010,1610612759,1627749,1628401,1627751,1629640,1629022,1630170,203926,1629234,1628966,1610612753,1630532,1630591,1630175,203082,1628964,1630181,1629649,1628976,1629021,293.0,42.0,10.0,1
141,22100011,1610612762,203497,1628378,202711,1626220,203903,204060,201144,202355,1629672,1610612760,1628983,1629647,1629652,1630581,1630177,202324,1629026,1630197,1630544,293.0,42.0,10.0,1
142,22100012,1610612756,101108,1628969,1629028,1626164,203109,1629661,1629013,201580,1626166,1610612743,203999,1629008,203115,203932,1628420,1628408,1630267,201145,203210,293.0,42.0,10.0,0
143,22100013,1610612757,203081,203468,1626181,203496,203994,203469,1629014,1626204,1629642,1610612758,203084,1628368,1627741,1626158,1630169,1630558,203090,202684,1629056,293.0,42.0,10.0,0
144,22100014,1610612737,1629027,1628381,1629631,203992,1628989,1629629,203991,1626153,203524,1610612742,1629029,204001,1627827,203501,1628973,203939,1628467,203493,1626161,294.0,42.0,10.0,1
145,22100015,1610612748,202710,200768,1629639,1629130,1628389,200782,1629622,202693,203473,1610612749,1628960,1629620,1630572,1626192,1629670,203114,203507,201588,203648,294.0,42.0,10.0,1
146,22100016,1610612744,201939,203110,203952,1627814,1629673,2738,203490,202357,1626172,1610612746,1629611,202704,202331,202339,202694,1628379,1627826,1629599,1626159,294.0,42.0,10.0,1
147,22100017,1610612739,1629012,1628374,1630596,201937,1628386,1630171,201567,1626224,1630698,1610612766,1628970,202330,1630163,1626162,1629023,1626179,203486,1628998,202397,295.0,42.0,10.0,0
148,22100018,1610612753,1628964,1630532,1630591,1630175,1628976,203082,1630181,1629021,201577,1610612752,203944,1629011,203095,1629628,201565,1630167,202689,1630193,202692,295.0,42.0,10.0,0
149,22100019,1610612764,1628398,203484,203915,1626149,203526,1628988,202722,1629655,1630166,1610612754,1630537,1627763,1626167,1627734,203087,204456,203200,1628470,1629052,295.0,42.0,10.0,1
150,22100020,1610612738,1628369,203935,1629057,1627759,201143,203471,1626196,1629641,1630202,1610612761,1627832,1630567,1628384,1629018,1630173,203920,1628449,1629004,201609,295.0,42.0,10.0,0
151,22100021,1610612755,202699,1630178,203552,203954,1629680,201980,1627788,203083,1627777,1610612751,201935,201142,203925,201988,1628975,200746,201933,1629651,200794,295.0,42.0,10.0,0
152,22100022,1610612741,1628366,201942,203897,202696,1627936,1630172,1629750,1628972,1628993,1610612740,1627742,202685,1629638,1628984,1630529,1630530,1629637,1630230,1630184,295.0,42.0,10.0,1
153,22100023,1610612745,1626174,1629645,1630256,201569,1630224,1628464,1630578,1628021,1627863,1610612760,1629652,1628983,1629026,1630526,1630581,1629647,1630197,1630177,1629660,295.0,42.0,10.0,1
154,22100024,1610612743,203999,203115,203932,1628420,1629008,1628408,1630267,201145,203085,1610612759,1629640,1628401,1627749,203926,1627751,1629022,1630170,1629234,1627854,295.0,42.0,10.0,1
155,22100025,1610612747,203076,2544,201566,2546,203145,202340,1628370,200765,1630559,1610612756,1628969,203109,1626164,1629028,101108,1629661,1626166,1629013,201580,295.0,42.0,10.0,0
156,22100026,1610612758,203084,1628368,1630169,1630558,1627741,203458,1629056,1626158,1628963,1610612762,1628378,202711,1626220,203497,201144,203903,202355,1629672,1630235,295.0,42.0,10.0,0
157,22100027,1610612739,1630596,201937,1630171,1628386,1628374,1629012,201567,1626224,202334,1610612737,1629027,1629631,1629629,203991,203992,1628381,1628989,203476,203524,296.0,42.0,10.0,1
158,22100028,1610612754,1627734,1630537,1627763,203200,1629052,204456,203087,1626167,1628470,1610612748,1629639,202710,1628389,1629130,200782,1629216,202693,1629622,203473,296.0,42.0,10.0,1
159,22100029,1610612761,1627832,1629018,1630173,1628384,1630567,1629004,203920,201609,1630625,1610612742,203501,1629029,1627827,204001,203939,1628973,1628467,203493,1628425,296.0,42.0,10.0,0
160,22100030,1610612741,1628366,201942,202696,203897,1630172,1627936,1629750,1630245,1628972,1610612765,1630180,203924,1630191,202709,1628402,1630165,1626168,203482,1628367,296.0,42.0,10.0,1
161,22100031,1610612750,1630162,1626156,1626157,1630183,201976,1629675,1627736,1629006,1627752,1610612740,1627742,202685,1629638,1628984,1630529,1630530,202066,1629637,1630184,296.0,42.0,10.0,1
162,22100032,1610612759,1627751,1627749,203926,1628401,1629640,1629022,1630170,1627854,1629234,1610612749,1626192,203114,203507,1628960,201950,201588,203648,1629670,1629620,296.0,42.0,10.0,0
163,22100033,1610612757,203468,1629642,203496,203994,203081,1629014,1626204,1628372,203469,1610612756,1626164,1629028,1628969,101108,203901,203109,1627846,1629013,1629661,296.0,42.0,10.0,1
164,22100034,1610612746,202704,202331,202339,202694,1629611,201587,1628379,1627826,1628392,1610612763,1629630,1629001,1628991,1630217,203500,1629634,203937,1629723,1630533,296.0,42.0,10.0,0
165,22100035,1610612751,201142,201935,201988,203925,1628971,1628975,200746,1629651,200794,1610612766,1628970,202330,1628998,203486,1630163,1629023,1626162,202397,1629667,297.0,42.0,10.0,0
166,22100036,1610612752,203944,1629011,1629628,201565,203095,202692,202689,1630167,1630193,1610612753,1630532,1630175,1628964,203082,1628976,1630591,1630181,201577,1629021,297.0,42.0,10.0,0
167,22100037,1610612745,1629645,1630224,1626174,1630256,201569,1628464,1630578,1627863,201571,1610612738,1628369,203935,203471,1629684,201143,1629057,1626196,1630202,1630174,297.0,42.0,10.0,0
168,22100038,1610612760,1628983,1629652,1630581,1629647,1629026,202324,203488,1630526,1630177,1610612755,203552,1630178,203954,202699,201980,1627777,1629680,1627788,1630198,297.0,42.0,10.0,0
169,22100039,1610612758,203084,1628368,1630558,1626158,1630169,1627741,203090,202684,1629056,1610612744,201939,203110,1629673,203952,203490,1627814,1626172,1627780,1629308,297.0,42.0,10.0,0
170,22100040,1610612747,2544,201566,203076,203145,2546,1628370,1630559,2730,201599,1610612763,1629630,203500,1630217,1629001,1628991,1630214,203937,1630533,1629634,297.0,42.0,10.0,1
171,22100041,1610612766,1626162,1628970,202330,203486,1630163,202397,1629667,1628998,1630208,1610612738,1628369,203935,1627759,203471,1629057,1629684,203953,1626196,1630202,298.0,43.0,10.0,0
172,22100042,1610612754,203200,1627734,1627763,1630537,1629052,204456,1629048,203087,1626167,1610612749,203507,203114,1626192,1628960,201588,1629670,203648,1629620,203918,298.0,43.0,10.0,0
173,22100043,1610612737,1629027,1628989,1629629,203991,203992,1628381,1626153,101150,203476,1610612765,1630180,1628367,203482,1630191,1630165,1626168,202709,1628402,1630568,298.0,43.0,10.0,1
174,22100044,1610612751,201142,201935,203925,1628971,201988,201933,1627761,1629651,1628975,1610612764,203078,1628398,203915,203484,1629655,1626149,202722,1630166,1628988,298.0,43.0,10.0,1
175,22100045,1610612748,202710,200768,1629639,1628389,1629130,202693,200782,1629622,203473,1610612753,1630175,1628964,1630591,1628976,1630532,1630181,203082,203914,1629021,298.0,43.0,10.0,1
176,22100046,1610612761,1627832,1630567,1628384,1629018,1630173,203920,201609,1629004,1630625,1610612741,1628366,201942,203897,202696,1627936,1630172,1628972,1628993,1629750,298.0,43.0,10.0,0
177,22100047,1610612750,1630162,1626157,1630183,1626156,1627736,201976,1629006,1629162,1627752,1610612740,202685,1628984,1627742,1630529,1629638,1630530,202066,1630230,1630184,298.0,43.0,10.0,0
178,22100048,1610612743,203999,203115,203932,1629008,1628420,201145,1630267,203085,1630538,1610612739,1628386,1629636,1630171,1628374,1630596,201937,1629012,201567,1626224,298.0,43.0,10.0,0
179,22100049,1610612746,202704,202331,1627826,1629611,1628379,202339,201587,1626159,1628392,1610612757,203468,1629642,203081,203496,203994,1629014,1628372,1626204,203469,298.0,43.0,10.0,1
180,22100050,1610612752,203944,203095,1629628,1629011,202689,201565,201959,202692,1630193,1610612755,202699,203954,1630178,203552,1627788,201980,1627777,1629680,203083,299.0,43.0,10.0,1
181,22100051,1610612760,1628983,1629652,1630526,1630581,1629026,1630177,1629647,203488,1630197,1610612744,201939,203110,203952,1629673,1627814,2738,1626172,203490,1629308,299.0,43.0,10.0,0
182,22100052,1610612742,1629029,1627827,203501,1628973,203939,204001,203493,1628467,1628425,1610612745,1626174,1630224,1629645,1628464,201569,1630256,1630578,1628021,201571,299.0,43.0,10.0,1
183,22100053,1610612759,1627749,1627751,1630170,1628401,1629022,1628966,1629640,203926,1629234,1610612747,203076,201566,1628370,203145,1630559,2546,200765,2730,201599,299.0,43.0,10.0,0
184,22100054,1610612762,1628378,203497,1626220,201144,202711,204060,203903,202355,1629672,1610612743,1629008,203115,1628420,203932,201145,1630267,203210,1628408,203999,299.0,43.0,10.0,1
185,22100055,1610612753,1630591,1630175,1628976,1630532,1628964,203082,203914,1630181,1629021,1610612766,202330,1628970,203486,1628998,1626162,1630163,202397,1629667,1630208,300.0,43.0,10.0,0
186,22100056,1610612738,1627759,203935,1628369,203471,1629057,201143,1629684,1626196,203953,1610612764,1626149,203078,1628398,203484,203915,1628988,202722,1630166,1630557,300.0,43.0,10.0,0
187,22100057,1610612751,201142,201935,1628971,203925,201988,201933,200794,1627761,200746,1610612748,202710,200768,200782,1629130,1628389,1629639,203473,202693,1629622,300.0,43.0,10.0,0
188,22100058,1610612761,1627832,1630567,1629018,1628384,1630173,203920,1628449,1630625,1629004,1610612754,1627734,1630537,203200,1626167,1627763,1629052,204456,202954,203087,300.0,43.0,10.0,1
189,22100059,1610612740,1627742,202685,1628984,1629638,1630530,1630529,1630230,1630184,1629637,1610612737,1629027,203992,1629631,203991,1628381,1628989,1629629,201568,1626153,300.0,43.0,10.0,0
190,22100060,1610612749,203507,203114,1626192,201588,1628960,1629670,1626171,203918,1628400,1610612750,1626157,1626156,1630162,1630183,1629020,201976,1627736,1627752,1629675,300.0,43.0,10.0,0
191,22100061,1610612760,1628983,1629652,1630581,1629647,202324,1629026,1629676,1629660,1630177,1610612747,203076,201566,1628370,2546,203145,1630559,202340,200765,2730,300.0,43.0,10.0,1
192,22100062,1610612756,1626164,1629028,1628969,203109,101108,1629661,1629013,201580,203901,1610612758,203084,1628368,1630169,1626158,1627741,203090,1630558,203458,1629056,300.0,43.0,10.0,0
193,22100063,1610612757,203468,203081,1629014,203496,1629642,203469,203994,1628372,1626204,1610612763,1629630,1629001,1630217,203937,1630533,1628991,203500,1629723,1629634,300.0,43.0,10.0,1
194,22100064,1610612746,202331,202704,1628379,201587,202339,1629611,1627826,1626159,1628392,1610612739,1629012,1630596,1628386,1628374,1629636,201937,201567,1630205,1626224,300.0,43.0,10.0,0
195,22100065,1610612755,202699,203552,1630178,203954,201980,1627788,1629003,1629680,1627777,1610612765,203924,1630180,1630165,203482,1628367,1628402,1630191,202709,1626168,301.0,43.0,10.0,1
196,22100066,1610612764,1628398,203078,1626149,203484,1628988,203526,1630166,202722,1630557,1610612737,1628381,1629027,203992,1629631,1629629,203991,201568,1628989,101150,301.0,43.0,10.0,1
197,22100067,1610612741,202696,203897,201942,1628366,1627936,1628972,1630172,1629750,1630245,1610612752,203944,1629628,203095,202689,1629011,201959,201565,202692,1630167,301.0,43.0,10.0,0
198,22100068,1610612745,1630224,1626174,1630578,201569,1628464,1629645,1630231,1629717,1630256,1610612762,203497,204060,202711,203903,201144,1626220,1628378,1629672,202355,301.0,43.0,10.0,0
199,22100069,1610612742,1629029,1627827,203501,1628973,203493,1628467,203939,1626161,1628373,1610612759,1627751,1627749,1628401,1629640,1630170,1629022,1627854,1628966,1629234,301.0,43.0,10.0,1
200,22100070,1610612744,201939,203110,203952,1627814,2738,1629673,203490,1629308,202357,1610612763,1629630,1630217,1629001,1628991,203937,1630214,203500,1630533,1626145,301.0,43.0,10.0,0
201,22100071,1610612761,1628384,1627832,1630567,1629018,203920,1630625,1630173,1628449,1629004,1610612753,1628964,1630175,1630532,1628976,1630591,203914,203082,1629021,201577,302.0,43.0,10.0,1
202,22100072,1610612751,201142,201935,203925,200746,1628971,201933,201988,1628975,200794,1610612754,1627734,1628470,1630537,204456,203200,1626167,203087,202954,1629052,302.0,43.0,10.0,1
203,22100073,1610612748,202710,200768,1628389,1629639,1629130,200782,1629622,202693,203473,1610612766,1628970,202330,1626162,1630163,1628998,1629023,203486,202397,1629667,302.0,43.0,10.0,1
204,22100074,1610612740,1627742,1628984,202685,1629638,1630529,1628404,1630530,1630184,1629637,1610612758,203084,1628368,1626158,1630169,1627741,1630558,203090,203458,1629056,302.0,43.0,10.0,0
205,22100075,1610612743,203115,203999,1629008,1628420,203932,1628408,203085,1630267,201145,1610612742,1629029,1627827,1628467,203493,203501,1628973,203939,1628373,1630182,302.0,43.0,10.0,1
206,22100076,1610612757,203081,203496,203468,1629642,1626181,1629014,203994,203469,1626204,1610612746,202704,202331,1628379,1629611,201587,1627826,202339,1628392,1629599,302.0,43.0,10.0,1
207,22100077,1610612747,2544,201566,203076,203145,2546,202340,1630559,2730,201599,1610612739,1630596,1629636,1628374,1629012,201937,1628386,1630205,201567,1627756,302.0,43.0,10.0,1
208,22100078,1610612764,1628398,203078,203484,203915,1626149,1630166,202722,203526,1628988,1610612738,1627759,1628369,203471,201143,1626196,1629684,1630202,1629641,203953,303.0,43.0,10.0,1
209,22100079,1610612765,203924,1630180,203482,202709,1628367,1630165,1630191,1630595,1628402,1610612753,1630175,1628964,1630532,1630591,203082,1630181,203914,1629021,1628976,303.0,43.0,10.0,1
210,22100080,1610612740,1630529,202685,1628984,1629638,1628404,1630530,1630184,203107,1629637,1610612752,203944,203095,1629628,202689,1629011,201959,201565,202692,1630193,303.0,43.0,10.0,0
211,22100081,1610612754,1627734,1626167,204456,1630537,203200,1627747,203087,1629048,202954,1610612761,1627832,1628384,1630567,203920,1629018,1629004,1628449,1630173,1630625,303.0,43.0,10.0,0
212,22100082,1610612755,202699,203954,203552,1630178,1629680,201980,1629003,1627788,1627777,1610612737,1629027,1628381,203992,203991,1629631,203476,1629629,1628989,201568,303.0,43.0,10.0,1
213,22100083,1610612741,201942,203897,202696,1628366,1627936,1629750,1630245,1627884,1628396,1610612762,1628378,1626220,203497,202711,204060,203903,1629672,202355,1630215,303.0,43.0,10.0,1
214,22100084,1610612763,1629630,1629001,1630217,1628991,203937,203500,1630241,1630214,1630533,1610612748,1629639,202710,200768,1629130,1628997,200782,202693,203473,1629622,303.0,43.0,10.0,0
215,22100085,1610612749,203507,203114,201588,1628960,1626192,203918,203648,1629670,1629620,1610612759,1627749,1628401,1629640,1627854,1630170,1627751,1629022,1628966,201152,303.0,43.0,10.0,0
216,22100086,1610612744,1629673,201939,203110,203952,1630541,202357,1626172,203490,2738,1610612760,1629652,1628983,1630581,1629647,1629026,1629660,1630197,1630526,203488,303.0,43.0,10.0,1
217,22100087,1610612750,1630162,1626157,1626156,1627736,1630183,201976,1629006,1629675,1629020,1610612743,203999,1629008,203932,203115,1628420,1630538,1630267,1628408,203210,303.0,43.0,10.0,0
218,22100088,1610612756,101108,1626164,203109,1628969,1629661,1629028,201580,1629013,203901,1610612739,1629636,1626224,1628374,201937,1628386,1630596,201567,1629731,1629012,303.0,43.0,10.0,1
219,22100089,1610612742,1627827,1629029,203939,203501,1628973,203493,1628373,1626161,1628425,1610612758,1628368,203084,1630169,1627741,1626158,1630558,202684,203090,1629056,304.0,43.0,10.0,1
220,22100090,1610612766,1628970,1630163,1626179,1626162,202330,203486,1629023,1628998,202397,1610612757,203081,203468,1626181,203496,203994,1629014,1629642,203469,1626204,304.0,43.0,10.0,1
221,22100091,1610612749,203507,203648,1628960,201588,1626192,1629620,1629670,1626171,203918,1610612762,1628378,1626220,202711,203497,201144,203903,204060,202355,1629672,304.0,43.0,10.0,0
222,22100092,1610612751,201935,201142,203925,1627761,1628971,200746,201933,201949,201988,1610612765,203924,1630180,1628367,1630165,203482,202709,1628977,1628402,1630191,304.0,43.0,10.0,1
223,22100093,1610612747,201566,2544,203076,202340,203145,2546,1630559,1628370,201599,1610612745,1629645,1626174,1630224,201569,1628464,1630578,1630256,1630231,1628021,304.0,43.0,10.0,1
224,22100094,1610612766,1628970,1630163,1626179,202330,1628998,203486,1626162,1629023,202397,1610612739,1630596,1629012,1629636,1628374,1628386,201937,1626224,1629731,202334,305.0,44.0,11.0,0
225,22100095,1610612754,1627734,1630537,204456,1628470,203200,1626167,1627747,202954,1629103,1610612759,1630170,1629022,1628401,1627749,1628966,1629640,1627751,1627854,1630200,305.0,44.0,11.0,1
226,22100096,1610612755,203552,203083,1627777,1630178,1629680,1627788,1629003,201980,1630198,1610612757,203468,203081,1626181,1629014,203994,1629642,203496,1626204,203469,305.0,44.0,11.0,1
227,22100097,1610612737,1629027,203992,203991,1628381,1629631,1629629,201568,101150,1626153,1610612764,203078,1628398,1626149,203484,203915,203526,1630166,1629655,1628988,305.0,44.0,11.0,1
228,22100098,1610612738,1628369,1627759,203935,201143,1626196,1629057,203471,1629684,1629641,1610612741,203897,202696,201942,1628366,1627936,1630245,1629750,1627884,1628396,305.0,44.0,11.0,0
229,22100099,1610612752,1629628,203944,202689,1629011,203095,201565,1630193,202692,1630167,1610612761,1629018,1628384,1627832,1629004,203920,1630173,1630201,1628449,1630625,305.0,44.0,11.0,0
230,22100100,1610612763,1629630,1630217,203500,1626145,203937,1629001,1628991,1630214,1630533,1610612743,1629008,203999,203115,203932,1628420,201145,1628408,1630267,1630538,305.0,44.0,11.0,1
231,22100101,1610612750,1626157,1630162,1627736,1629020,1627752,1629162,1630183,1626156,1629675,1610612753,1630175,1628976,1628964,1630591,1630532,203082,1629643,1630181,1629021,305.0,44.0,11.0,0
232,22100102,1610612746,202331,202704,1629611,201587,1628379,202339,1628392,1627826,1626159,1610612760,1628983,1630581,1629647,1630177,203488,1630526,1629026,202324,1630197,305.0,44.0,11.0,1
233,22100103,1610612765,1630180,1630595,1630165,1630191,203924,1626168,203482,1628367,1628402,1610612749,203507,1626192,1629620,1629670,203648,1626171,201588,1628960,1628400,306.0,44.0,11.0,0
234,22100104,1610612742,1629029,203501,1627827,1628973,203493,203939,1626161,1628373,1628425,1610612748,200768,1629639,202710,1628389,200782,1629130,1628997,202693,203473,306.0,44.0,11.0,0
