GAME_ID,HOME_TEAM_ID,HOME_P1,HOME_P2,HOME_P3,HOME_P4,HOME_P5,HOME_P6,HOME_P7,HOME_P8,HOME_P9
22101185,1610612760,1629658,1630285,1629676,1630686,1630846,1630249,1630322,1630177,1630197
22101186,1610612743,203999,203115,203932,1628420,203085,1630538,1628432,203210,202326
22101187,1610612762,1628378,202711,203497,201144,203903,1627863,1626220,202355,200752
22101188,1610612758,1630558,203084,1628978,1627745,1629002,203087,1626168,203200,1628367
22101189,1610612756,1626164,1628969,1629028,1629661,101108,203109,1626166,1629013,1628470
22101190,1610612765,1630595,1630180,1630165,1630191,1630587,1630691,1630296,1630240,1628402
22101191,1610612752,1629628,1630167,202692,1630579,203095,1630193,201959,1630540,1627853
22101192,1610612737,201568,1629027,1628989,203992,1629631,1626153,203991,1630168,1628995
22101193,1610612741,201942,203897,1629632,1630172,202696,1627884,1630245,202684,1629750
22101194,1610612762,1630215,203903,203497,200752,1627863,202711,202355,1627823,1629638
22101195,1610612746,202704,202331,1629611,202694,1627826,1626181,1628392,203496,201587
22101196,1610612766,1630163,1629023,1626179,1628970,1626162,1628998,1626149,1629667,203486
22101197,1610612761,1629018,1630567,1630173,1627783,201152,1628449,1630201,203920,1629717
22101198,1610612749,203114,201950,203507,202083,1626171,201572,1626192,201588,1628975
22101199,1610612750,1630162,1626157,1629020,201976,1627736,1630183,1629162,1629675,1629669
22101200,1610612740,203468,1626195,1630529,1629637,1630631,202685,1628984,1630530,1626204
22101201,1610612743,203999,203932,203115,201145,203085,1628420,1630538,203210,1628432
22101202,1610612744,202691,1629673,203490,203952,203110,1627780,2738,202357,1626172
22101203,1610612765,1630595,1630180,1630165,1630191,203585,203482,1630296,1630587,1628402
22101204,1610612764,1629060,1630166,1630557,1628418,203526,203107,1629655,1630264,202397
22101205,1610612751,201142,1628971,202681,203552,1630556,201988,203083,1629651,1630561
22101206,1610612761,1627783,1629018,1630567,203920,201152,1628449,1629717,1630173,1629139
22101207,1610612748,202710,1628389,1629639,200768,1629622,1628997,1629130,1629216,203473
22101208,1610612741,1629632,201942,203897,1630245,1630172,202696,1628972,1627884,1629750
22101209,1610612742,1629029,203939,203493,1627827,1628973,202722,203915,1630182,1628425
22101210,1610612762,1628378,201144,203497,202711,1626220,1627863,203903,202355,1627823
22101211,1610612747,1628370,1629659,1626169,1630559,1629117,2730,201571,201961,1630222
22101212,1610612746,202331,201587,1627826,202694,1628392,202704,1626181,1628379,203496
22101213,1610612763,1629630,1629001,1628415,203500,1630533,1628991,203937,1630217,1629634
22101214,1610612755,201935,203954,202699,1630178,201980,1629680,1629003,1630194,1630198
22101215,1610612759,1630200,1630563,1629111,1629022,1626196,1630580,1628380,1628966,1629719
22101216,1610612751,201142,202681,1630556,1628971,201988,1629651,203083,1630560,200746
22101217,1610612766,1626179,1630163,1628970,1629023,1628998,1626149,203486,1629667,1626162
22101218,1610612739,1627747,1626224,200765,1629636,1630596,1628374,1630205,1629685,1630171
22101219,1610612742,1629029,1627827,203493,203939,1628973,1627737,203915,1630182,1629033
22101220,1610612743,1627854,1628432,1630192,1630210,1630538,1628427,201145,202326,203210
22101221,1610612745,1629645,1630224,1630578,1629726,1630256,1630528,1630231,1630586,1628021
22101222,1610612746,1629599,1630527,1628379,1629875,1628392,1629611,1627826,203918,203496
22101223,1610612763,1629723,1630214,1629633,1630583,1630533,1630582,203937,1629001,1630217
22101224,1610612750,1629675,1629006,1629669,1629162,1630162,202328,1630195,1630183,1627774
22101225,1610612740,1630230,1629109,1630530,203503,202066,1630631,1629607,1626204,1626195
22101226,1610612752,1630193,1630167,202692,1630579,203095,1627853,201959,1630624,1629628
22101227,1610612753,1629962,1630181,1629021,1628365,1629643,1628964,1629649,1629678,201577
22101228,1610612755,1629680,1629003,1627788,1630198,202699,1630178,201599,1630194,201980
22101229,1610612756,1628988,1629013,1630688,1630994,1628470,202687,1629661,201580,203901
22101230,1610612757,1630553,1629617,1630314,1629604,203463,1630535,1629833,1630190,1629712
22200001,1610612738,1628369,1627759,203935,1628401,1629684,1627763,201143,203943,201933
22200002,1610612744,201939,203952,1629673,203110,203210,1628978,1626172,202691,1630164
22200003,1610612765,1630595,202711,1631093,1630180,1630191,1631105,1630165,202709,1628977
22200004,1610612754,1630169,1627741,1631097,1630678,1630174,1630188,1630537,204456,1630543
22200005,1610612737,1627749,1629027,1628381,1629631,203991,1630168,203200,1628988,1630552
22200006,1610612751,202681,1626220,201142,1629651,1627732,201988,1630549,1628410,1630560
22200007,1610612748,202710,200768,1629639,1628389,1629622,1628997,1629216,203473,1629130
22200008,1610612761,1627832,1628384,1629018,1627783,1630567,1630173,1631132,201152,1630625
22200009,1610612763,1630583,1629630,1630217,1629723,203500,1626145,1629634,1630214,1631223
22200010,1610612750,1630183,1626157,1626156,203497,1630162,203937,1629669,1627752,1629162
22200011,1610612759,1629640,1630170,1631110,1627751,1630563,1630200,1626196,203926,1628380
22200012,1610612762,1628374,201144,203903,200752,1627736,1631117,1629012,1629020,203482
22200013,1610612756,1628969,1626164,1629028,101108,1629661,1627814,1626166,1629111,1628470
22200014,1610612758,1628368,1627734,203084,1628989,1630558,1629056,1629644,1628370,1626168
22200015,1610612755,201935,200782,203954,1630178,202699,1627863,1629001,1627777,1630194
22200016,1610612747,2544,1629022,201976,203076,201566,1630559,1629308,1630346,1629134
22200017,1610612766,202330,1626179,1626162,1629023,1629667,1630208,1628372,203486,1630547
22200018,1610612754,1629614,1631097,1630169,1627741,1630678,1630174,1629048,204456,1630537
22200019,1610612764,203078,1628398,204001,1628420,1629060,1630166,1626153,1629655,203115
22200020,1610612737,1627749,1629027,1628381,1629631,203991,203200,1630168,1628988,1630552
22200021,1610612751,202681,1626220,201142,1629651,1627732,202693,203925,201988,1630549
22200022,1610612748,202710,1629639,1628389,200768,1628997,1629216,1629622,203473,1629130
22200023,1610612752,1628973,1629628,1630193,203944,1629011,1628392,1630167,203095,1629629
22200024,1610612745,201569,1630224,1629645,1631095,1630578,1630231,1631106,1629726,1628981
22200025,1610612750,1630162,1626156,1630183,203497,1626157,1629669,1627752,1629162,1629675
22200026,1610612744,203952,201939,1629673,203110,203210,202691,1626172,1630164,1630541
22200027,1610612757,203081,1629014,1628404,203924,203994,1626159,1629234,1629642,1631101
22200028,1610612755,201935,1630178,203954,202699,200782,1627863,1629001,1627777,1626149
22200029,1610612754,1630169,1631097,1630188,1629048,1630174,1630543,1630537,1630678,1627741
22200030,1610612753,203082,1628976,1630532,1631094,1630175,1630284,1629643,1629626,1628964
22200031,1610612748,200768,1629622,1628389,202710,1629216,1629639,1628997,1629130,203473
22200032,1610612741,201942,202696,203897,1630245,1629632,1627884,1627936,1630172,1629750
22200033,1610612749,201950,201572,1628960,203507,1628975,201588,1626171,1629670,201586
22200034,1610612742,1629029,203915,1627827,203501,1626174,203493,1628467,1630182,201580
22200035,1610612743,203999,203484,203932,1629008,1627750,1628971,201145,1631128,1630538
22200036,1610612758,1627734,203084,1631099,1628989,1628368,1629644,1630558,1628370,1626158
22200037,1610612747,2544,203076,1629022,201976,201566,1628972,1629308,1630559,1629134
22200038,1610612737,1627749,1628381,1629027,1629631,1630168,203991,203200,1628988,1630552
22200039,1610612739,1628378,1628386,1630596,1627747,1626224,1629731,1630171,201577,201567
22200040,1610612740,203468,1630530,1630529,1629627,1626204,202685,1630631,1628984,1630230
22200041,1610612760,1629652,1630544,1630526,1630598,1631172,1630581,1629026,1630322,1630197
22200042,1610612744,203952,201939,203110,202691,1629673,1626172,1630164,1630541,203210
22200043,1610612746,202331,202694,202704,202322,1627826,1626181,202695,1628379,203496
22200044,1610612755,1630178,201935,202699,203954,1627777,200782,1627863,1629001,1626149
22200045,1610612748,1629639,1628389,200768,202710,1629622,1629216,1629130,1629312,203473
22200046,1610612752,1629628,203944,1628973,1629011,203095,1630193,1628392,1629629,1630167
22200047,1610612741,1630245,201942,203897,202696,1627936,201609,1629750,203083,1627884
22200048,1610612745,1630224,1629645,1630231,1631095,201569,1630227,1631106,1629726,1630586
22200049,1610612763,1629630,1630583,1630217,203500,1629723,1626145,1628415,1629634,1631222
22200050,1610612750,1626157,1630162,203497,1626156,1629669,1630183,1629162,1627854,1629675
22200051,1610612757,1629014,203924,203994,203081,1628404,1629642,1631101,1629234,1630553
22200052,1610612764,1628420,203115,1628398,1630166,1629060,204001,203078,1629655,1626153
22200053,1610612740,1630530,203468,1630230,1628984,1630631,1626204,202685,1630700,1629637
22200054,1610612760,1628983,1630544,1630598,1629652,1629026,1630526,1629647,203488,1630197
22200055,1610612756,1626164,101108,1629661,1628969,1629028,1629111,1627814,1629013,1626166
22200056,1610612739,1628378,1630596,1627747,1626224,1629731,1628386,201567,203526,1630171
22200057,1610612765,1630595,202711,202709,1630180,1630191,1630587,1631105,1630165,1628977
22200058,1610612752,1628973,203944,1629628,1629011,1629629,203095,1630193,1628392,1630167
22200059,1610612761,1627832,1627783,1629018,1628384,1630567,1630173,1628449,1631132,203920
22200060,1610612749,203507,201950,201588,1628960,201572,1626171,202083,1629670,1628975
22200061,1610612741,203897,201942,202696,1630245,1627936,1629750,203083,201609,1630172
22200062,1610612750,1630162,1626157,1630183,203497,1626156,1629669,1627752,1629162,1629675
22200063,1610612762,1628374,1627736,203482,203903,1629659,201144,1629020,200752,1631117
22200064,1610612743,203999,1628971,203932,1627750,203484,1631128,201145,1630538,201599
22200065,1610612757,1628404,1629014,203924,203081,203994,1626159,1631101,1629642,1629234
22200066,1610612751,202681,201142,1626220,1627732,1629651,1629139,1630561,201988,1628410
22200067,1610612760,1630598,1629652,1628983,1630197,1629026,1629647,1630544,1630526,1631172
22200068,1610612744,201939,203952,203110,1626172,202691,1629673,203210,1630541,1630164
22200069,1610612758,1631099,203084,1628368,1627734,1628370,1628989,1629002,1630558,1629056
22200070,1610612765,1630595,202711,1630180,1630191,1631093,1631105,1630165,202709,1630587
22200071,1610612753,1629643,1631094,1629626,1628976,1630181,1631216,203082,1630532,1628964
22200072,1610612738,1627759,1628369,201143,203935,1628436,1627763,1628401,1630573,201933
22200073,1610612761,1628384,1627783,1627832,1629018,1630567,1628449,1630173,1631132,1630625
22200074,1610612764,1628398,203078,1628420,204001,203115,1629060,1630166,1629655,1631098
22200075,1610612749,203507,1628975,201572,201950,1628960,201588,1626171,1629670,201586
22200076,1610612750,1630162,203497,1626157,1626156,1630183,1627752,1629669,203085,1627854
22200077,1610612759,1629640,1630200,1631110,1626196,1627751,203926,1628380,1631104,1628966
22200078,1610612743,1631128,1628971,1629008,203999,201145,1630538,203932,1627750,201599
22200079,1610612756,1626164,1628969,101108,1629661,202687,1626166,1628470,1629013,1629111
22200080,1610612757,1629014,203924,1628404,203994,1631101,1626159,1630553,1629642,1629234
22200081,1610612758,1628989,1628368,1631099,203084,1627734,1626158,1626168,1628370,1630558
22200082,1610612766,1629023,1626162,1628372,202330,1629667,203486,1630208,1630177,1630547
22200083,1610612751,202681,201142,1626220,1627732,203925,1629651,203552,1629139,201988
22200084,1610612741,202696,1627936,201942,203897,1630172,1629632,1629750,201609,1627884
22200085,1610612749,201950,201572,203507,1628975,1626171,1628960,202083,201588,1629670
22200086,1610612742,1629029,203493,203915,1627827,1626174,1628467,203501,203939,1630182
22200087,1610612762,1628374,203482,203903,1629012,1627736,1629020,1629638,1630534,1629659
22200088,1610612746,202331,202704,202694,1626181,1627826,1628379,1629611,202322,201587
22200089,1610612738,1627759,203935,1628369,1629684,1628401,201143,1627763,1630573,1628436
22200090,1610612739,1628378,1630596,1629731,1627747,1628386,201567,1630171,1626224,203526
22200091,1610612765,1630595,202711,1630180,1630191,1631093,1630165,1630587,1631105,1628977
22200092,1610612759,1629640,1629641,1627751,1630200,203926,1628966,1628380,1631103,1631104
22200093,1610612742,1629029,203915,1627827,203493,203501,1628467,1626174,1630182,203939
22200094,1610612756,1626164,1628969,1629661,101108,1629111,202687,1628470,1626166,1629013
22200095,1610612747,203076,1629022,2544,201566,1630559,1628972,201976,1630346,1629117
22200096,1610612766,1628372,1629023,202330,203486,1629667,1626162,1630208,1630547,1630177
22200097,1610612764,203078,1628420,204001,1628398,1630264,203115,1629060,1630166,1629655
22200098,1610612751,202681,201142,1626220,1629651,203925,1629139,1628410,1630549,202693
22200099,1610612761,1629018,1627783,1630567,1628384,1631132,1628449,1630173,1630201,203920
22200100,1610612749,201950,201572,203507,1626171,1628975,202083,1628960,201588,1629670
22200101,1610612762,203903,1628374,201144,1627736,1629012,1629020,203482,1630534,1629659
22200102,1610612746,202331,202694,1628379,1627826,202704,1626181,201587,1629611,1629599
22200103,1610612751,201142,1629651,1626220,202681,1629139,1628410,203925,1630561,201988
22200104,1610612748,1628389,202710,200768,1629622,1629216,1629130,1628997,203473,1629639
22200105,1610612760,1628983,1629652,1630197,1630544,1630581,1630526,1631114,1629647,1631172
22200106,1610612756,1628969,101108,1629661,1626164,202687,1629013,1629111,1626166,1628470
22200107,1610612739,1627747,1628378,1629636,1628386,1630596,1629731,201567,1626224,1630171
22200108,1610612755,1630178,201935,202699,200782,1627777,1627863,1629680,1629003,1626149
22200109,1610612748,200768,1629639,1629622,1628389,1628997,1629216,1629130,203473,2617
22200110,1610612752,1629628,1628973,203944,1630193,1628392,203095,1630167,1629011,201565
22200111,1610612741,1630172,203897,202696,1630245,201942,1629750,1627936,1627884,201609
22200112,1610612745,1629645,1630578,201569,1630224,1631095,1630227,1630231,1631106,1630586
22200113,1610612749,201950,203507,201572,1629670,1628960,1626171,1628975,201588,1630699
22200114,1610612759,1628966,1628380,1631103,203926,1630200,1631160,1627751,1626196,203476
22200115,1610612742,1629029,203915,203493,1627827,1628467,1626174,203501,1630182,203939
22200116,1610612757,1629014,1628404,203924,203994,1631101,1626159,1630553,1629642,1629234
22200117,1610612747,1629022,2544,203076,1630559,201976,1628972,201566,1630346,1629117
22200118,1610612753,1630532,1630591,1631094,1628976,1629643,1630284,1630181,1629626,1628964
22200119,1610612760,1628983,1630581,1629652,1630197,1630526,1629026,1630544,1631114,1629647
22200120,1610612765,1631093,1630180,1630595,202711,1630191,1630587,203457,1630165,1628995
22200121,1610612754,1627741,1631097,1630169,1626167,1629614,204456,1630543,1629052,1630188
22200122,1610612755,1630178,202699,1629001,1626149,200782,1627777,1630194,1629003,1629680
22200123,1610612764,203078,1630264,204001,1628398,1628420,1630166,203115,1630557,1629060
22200124,1610612738,1628369,1627759,201143,1627763,1628401,203935,1629684,1630573,1628436
22200125,1610612763,1631223,1629630,1630217,1628415,203500,1630583,1629723,1631222,1629634
22200126,1610612759,1629640,1630200,1627751,1630170,203926,1626196,1631110,1628380,1628966
22200127,1610612742,203915,1629029,1627827,203939,203493,1626174,1630182,203501,1628467
22200128,1610612740,1627742,203468,1630529,1626204,1629627,1630530,202685,1630631,1628984
22200129,1610612750,1626157,1630162,203497,1626156,1629675,203937,1630183,1629669,1627752
22200130,1610612756,1626164,1628969,101108,1629028,1628470,1627814,1629013,1629111,203967
22200131,1610612747,203076,2544,1629022,201566,201976,1628972,1630559,1629308,1629117
22200132,1610612753,1630532,1631094,1628976,1629626,1630591,1629643,1630181,1630284,203082
22200133,1610612766,1626179,1629023,1626162,203486,1630547,1629667,1630208,1630550,1630177
22200134,1610612737,1629027,1627749,1629631,1628381,203991,1628988,1630168,203200,1630552
22200135,1610612752,203944,1628392,1629629,1629628,1628973,1630167,201565,1630193,203095
22200136,1610612749,1628975,1626171,201950,1630699,201586,201572,1629670,201588,1628960
22200137,1610612750,1630183,1630162,1627752,203937,1626157,1626156,1629162,1629669,1629675
22200138,1610612743,1629008,203484,203999,201145,1630538,1627750,203932,1628971,201599
22200139,1610612756,1626164,1627814,1628969,101108,1628470,203967,1629013,1629111,1629006
22200140,1610612747,2544,203076,201566,1628972,1630559,1629022,1629134,1630346,1629117
22200141,1610612761,1630567,1627832,1628384,1631132,1628449,1629018,203490,201152,1630173
22200142,1610612763,1630217,1629630,1628415,1630583,203500,1629634,1626145,1631222,1631223
22200143,1610612746,202331,202694,1627826,1629611,202322,201587,1626181,202704,203496
22200144,1610612766,1626179,1628372,1629023,1626162,1629667,1630208,203486,1630547,1630550
22200145,1610612753,1631094,1630591,1630532,203082,1628976,1629626,1628964,1629643,1630284
22200146,1610612765,1630180,1630595,1631093,202711,1630191,1631105,1630587,1628977,1630165
22200147,1610612754,1626167,1627741,1630169,1629614,1631097,1630188,1630543,204456,1630678
22200148,1610612755,1630178,202699,203954,1629001,200782,1627777,1629003,1630194,1629680
22200149,1610612737,1627749,1631100,1628988,1629631,1628381,203200,203991,1630168,1630552
22200150,1610612748,1629216,200768,1628997,1628389,202710,1629130,1629622,203473,1629312
22200151,1610612741,201942,202696,203897,1627936,1630245,201609,1630172,1629750,1627884
22200152,1610612763,1630217,1629630,1628415,1629634,1629723,1631222,1630583,1630214,1626145
22200153,1610612750,1626157,1630162,1626156,203937,1627752,1629675,1630183,1629162,203085
22200154,1610612759,1629640,1630170,1630200,1627751,1631110,1626196,203926,1629646,1628966
22200155,1610612742,1629029,1627827,1628467,203915,1630182,203939,203493,1626174,203501
22200156,1610612744,203952,202691,201939,203110,1629673,1626172,1630237,1629660,1630228
22200157,1610612762,203903,1629012,1628374,201144,203482,1627736,1629659,1631117,200752
22200158,1610612746,202331,202694,202704,1627826,1629611,1626181,201587,1628379,203496
22200159,1610612766,1626162,1626179,1628372,1629023,203486,1629667,1630547,1630208,1630177
22200160,1610612754,1627741,1630169,1629614,1626167,1631097,1630174,1630188,1630543,204456
22200161,1610612753,1628976,1630532,1629643,203082,1631216,1630591,1629626,1628964,1630181
22200162,1610612737,1627749,1629027,1629631,1628381,203991,1630168,1630552,203200,1631100
22200163,1610612738,1630573,1628369,1627759,201143,203935,1629684,1628401,1628436,1627763
22200164,1610612751,201142,1626220,203925,1627732,203552,1630560,1629651,1628410,1630561
22200165,1610612761,1628384,1627832,1630567,1629018,201152,203490,1631132,1628449,1630173
22200166,1610612741,201942,203897,202696,1630172,1630245,201609,1627936,1629750,203083
22200167,1610612750,1630183,1630162,1626156,203497,1626157,1629669,203937,1627752,1629162
22200168,1610612760,1628983,1630581,1629652,1630197,1630544,1631114,203488,1629026,1630526
22200169,1610612759,1629640,1630170,1630200,1627751,1631110,203926,1626196,1629641,1629646
22200170,1610612746,202331,1627826,202694,1628379,1626181,202704,202322,1629611,201587
22200171,1610612758,203084,1627734,1631099,1628989,1628368,1628370,1630558,1626168,1629002
22200172,1610612764,1628398,1630166,203115,1630692,1629060,1629655,1630557,1628420,1630264
22200173,1610612737,1627749,1629027,1629631,203991,1628381,1628988,203200,1630168,1631100
22200174,1610612748,202710,1629622,200768,1628389,1629216,1628997,1629130,203473,2617
22200175,1610612740,203468,1630529,1629627,1627742,1630530,1626204,202685,1630631,1628984
22200176,1610612738,1628369,1627759,201143,1629684,1628401,203935,1630573,1630202,1628436
22200177,1610612753,1628976,1630591,1629626,1630532,1629643,203082,1631216,1628964,1630181
22200178,1610612752,1629628,203944,1628973,1628392,1630167,1630193,1629629,201565,203095
22200179,1610612760,1630598,1631114,1628983,1630544,1630647,1629652,1630197,1630581,1629026
22200180,1610612759,1629640,1630170,1631110,1627751,1630200,203926,1626196,1629646,1629641
22200181,1610612763,1630583,1629630,1630217,1628415,203500,1629723,1629634,1626145,1631222
22200182,1610612744,203952,201939,1629673,203110,1626172,202691,1630237,1628978,1630228
22200183,1610612747,203076,201566,1629022,1630559,201976,1628972,1629117,1631108,1629308
22200184,1610612746,202331,202704,202694,1627826,1626181,202322,1628379,1629611,201587
22200185,1610612764,1630166,1628398,204001,1628420,1630557,1629060,1630692,203115,1629655
22200186,1610612765,1630165,1631093,202711,1630180,1630191,1630587,1628963,1631105,1628977
22200187,1610612754,1630169,1631097,1627741,1626167,1630188,1629614,1630543,204456,1629052
22200188,1610612755,203954,202699,1630178,200782,1629680,1629003,1627863,1627777,1630194
22200189,1610612748,1629622,1628997,1628389,200768,202710,1629216,1629130,203473,1629312
22200190,1610612742,1629029,1627827,203915,203501,1626174,1630182,1628467,203493,203939
22200191,1610612740,1627742,203468,1629627,1626204,202685,1630631,1630529,1630530,1630230
22200192,1610612752,203944,1629629,1630579,1628973,1630193,1628392,203095,1629628,201565
22200193,1610612739,1629636,1630596,1630205,201567,1630171,1626224,1627747,201577,203526
22200194,1610612764,1628398,1630166,1630557,204001,1628420,1630692,203115,1629655,1629060
22200195,1610612755,1630178,203954,202699,200782,1629680,1629001,1627777,1627863,1629003
22200196,1610612741,203897,1630172,1630245,201942,202696,201609,203083,1627936,1627884
22200197,1610612758,1631099,1628368,1627734,1628989,203084,1628370,1629056,1630558,1629002
22200198,1610612747,1628972,203076,1630559,1629022,201566,201976,1631108,1629117,1629134
22200199,1610612765,1631093,202711,1630180,1628963,1630165,1630587,1631105,202692,1628977
22200200,1610612753,1630532,1629643,1628976,1629626,1630591,203082,1628964,1631216,1630284
22200201,1610612738,1627759,1628369,1628401,201143,203935,1629684,1630573,1630202,1628436
22200202,1610612748,200768,1628997,1628389,1629622,202710,1629216,1629130,203473,1631288
22200203,1610612745,1630224,1629645,1630578,1631095,201569,1630231,1630586,1630227,1631106
22200204,1610612749,1630699,1628975,201572,203507,201588,1626171,1629670,201586,202083
22200205,1610612744,1629673,201939,1630541,203110,1630228,1630237,203952,1626172,203210
22200206,1610612740,1627742,203468,1626204,1630230,1630530,1630529,1630631,1630700,202685
22200207,1610612742,203915,1629029,1627827,203493,1626174,203501,203939,1630182,1628467
22200208,1610612762,201144,203903,1628374,203482,1629020,1627736,1631117,1629012,1631323
22200209,1610612757,203081,203924,1628404,1629014,1629234,1631101,203994,1629642,1630570
22200210,1610612758,1628989,1627734,1629056,1628368,203084,1626168,1628370,1630558,1629002
22200211,1610612766,1630163,1629023,1626162,1626179,203486,1630177,1629667,1630208,1630547
22200212,1610612753,1630532,1629626,1630591,1629643,1628964,203082,1631216,1629678,1630181
22200213,1610612764,1628398,203078,204001,1630166,1628420,1630692,1629060,203115,1630557
22200214,1610612737,1629631,1627749,1628381,1629027,1631100,1630168,203991,1628988,1630552
22200215,1610612761,1628384,1630567,1627832,201152,1628449,1627823,1630625,1631132,203920
22200216,1610612749,1628975,203507,201572,1626171,1629670,1630699,201588,201586,1631260
22200217,1610612740,203468,1627742,1630529,202685,1630530,1630631,1630700,1626204,1630230
22200218,1610612742,1627827,203501,203493,203915,1626174,1630267,203939,1630182,1628373
22200219,1610612743,1627750,203484,201145,1629008,1630192,201599,1630538,1628971,1631128
22200220,1610612756,1628969,1626164,1626166,1629028,1628470,1627814,1629111,1630613,1629006
22200221,1610612757,203081,203924,1628404,1629014,1626159,203994,1631101,1629234,1629642
22200222,1610612758,1628989,1627734,1628368,203084,1628370,1630558,1626168,1629056,1629002
22200223,1610612746,1627826,202331,202694,202704,202695,1626181,1629611,201587,202322
22200224,1610612764,203078,1628398,204001,1630557,1629060,1628420,201959,1630166,203115
22200225,1610612739,1629636,1628386,1630596,1628378,1627747,1630205,201567,1630171,1626224
22200226,1610612755,203954,1629001,200782,1629003,1627863,1627777,1630178,1630194,1626149
22200227,1610612741,201942,202696,1630172,203897,1630245,1627936,1629750,201609,203083
22200228,1610612745,1631095,201569,1630224,1630578,1630231,1630227,1630586,1631106,1629726
22200229,1610612763,1628415,1629630,1629723,203500,1628991,1626145,1630583,1629634,1631223
22200230,1610612742,1629029,203493,1627827,203915,1626174,203501,1630182,201580,203939
22200231,1610612740,1627742,1630529,203468,1626204,1630631,1630230,202685,1630700,1630530
22200232,1610612762,1628374,1627736,203903,201144,1629020,1629012,1631117,203482,1629659
22200233,1610612744,201939,203110,202691,203952,1629673,1626172,1628978,203210,1630237
22200234,1610612747,1630559,1629022,203076,201566,201976,1628972,1629117,1629134,203471
22200235,1610612737,1629631,1629027,1627749,203991,1628381,1631100,1630168,1628988,203200
22200237,1610612755,1627863,1629003,1629001,203954,200782,1627777,1630194,1626149,1629680
22200238,1610612757,203924,1629014,1628404,203994,203081,1626159,1631101,1629234,1629642
22200239,1610612746,1626181,202704,1629611,202694,1627826,202322,202695,201587,202331
22200240,1610612756,1628969,1626166,1626164,1629028,1628470,1627814,202687,1630688,1630613
22200241,1610612764,203078,1628398,204001,1630557,1630166,1630692,203115,1629655,201959
22200242,1610612758,1628989,203084,1628368,1631099,1627734,1628370,1629002,1630558,1626168
22200243,1610612751,201142,1627732,1626220,203925,202681,203552,1629139,202693,201988
22200244,1610612739,1626224,1630596,1630171,1629636,1628386,1628378,1630205,1627747,203526
22200245,1610612745,1630224,1629645,1631095,201569,1630231,1630578,1631106,1630586,1630227
22200246,1610612742,1629029,1627827,1630182,203915,203493,203501,203939,1626174,202722
22200247,1610612747,203076,1629022,1630559,1628972,1628418,203471,201566,1629134,201976
22200248,1610612739,1628378,1629636,1630596,1628386,1626224,1630205,1630171,201567,201577
22200249,1610612754,204456,1630174,1630169,1629052,1631097,1626167,1627741,1630543,1630188
22200250,1610612741,1630245,201942,202696,203897,1627936,1630172,1629632,203083,1629750
22200251,1610612749,203507,1628960,201572,201950,1628975,1626171,201588,1629670,1626192
22200252,1610612750,1630162,1626157,1630183,203497,1627752,1626156,1629675,1629162,1629669
22200253,1610612740,1627742,1630230,1629627,202685,1628984,203468,1630700,1630529,1626204
22200254,1610612760,1628983,1630581,1629652,1631114,1630526,1629647,1629026,1630647,1630544
22200255,1610612746,202704,1627826,1626181,202694,201587,202695,202322,1629599,1629611
22200256,1610612755,200782,1629003,202699,1629001,1630194,1627788,1627777,1626149,1627863
22200257,1610612763,1629630,1628415,1629723,203500,1628991,1626145,1629634,1630583,1631223
22200258,1610612743,203999,1627750,1629008,203484,203932,1628971,1630192,201599,1630538
22200259,1610612756,1628969,1626164,1629028,1628470,1626166,1627814,1630613,202687,1630688
22200260,1610612766,1626179,1629023,1626162,202330,203486,1630208,1629667,1630177,1628372
22200261,1610612739,1628386,1629636,1630596,1628378,1630205,1626224,1630171,1629731,201577
22200262,1610612754,1630169,1627741,1631097,1626167,1630174,1630188,1629052,204456,1629048
22200263,1610612737,1627749,1629027,1629631,1628381,203991,1631100,1630168,1628988,1630552
22200264,1610612738,1628369,1627759,201143,203935,1628401,1629684,1627763,1630573,1630202
22200265,1610612748,1628997,1629312,1628389,200768,1629639,1629216,1631288,203473,1631107
22200266,1610612761,1628384,1627823,1629018,1630201,1628449,201152,1630288,1631132,203920
22200267,1610612749,201950,203507,1628960,201572,1628975,1626171,201588,202083,1626192
22200268,1610612760,1628983,1629652,1630526,1631114,1630197,1630581,1630198,1630544,1629647
22200269,1610612759,1630170,1630200,1627751,1628966,1631110,1629641,203926,1629640,1629676
22200270,1610612762,203903,203482,1629012,1628374,1627736,1629020,1631117,1629659,1631323
22200271,1610612744,203110,203952,201939,202691,1629673,1630237,1628978,1626172,1630228
22200272,1610612766,1626179,1626162,1629667,203486,1630539,1630177,1629023,1630208,1630547
22200273,1610612753,1630532,1631094,1629626,1630181,1628964,203914,1630591,1629021,1631216
22200274,1610612752,1629628,1628973,203944,1630193,1629656,1629011,1628392,1630167,1630579
22200275,1610612738,1628369,203935,201143,1627759,1628401,1630573,1627763,1629684,1630202
22200276,1610612754,1627741,1630169,1626167,1631097,1630174,204456,1630188,1630543,1629052
22200277,1610612748,200768,1629639,1628997,1628389,1629312,1630696,1631107,203473,1631288
22200278,1610612745,1631095,1629645,1630231,1630224,1629726,1630586,1631106,1628981,1630227
22200279,1610612763,1628415,1629630,1631222,1629723,203500,1631223,1628991,1626145,1629634
22200280,1610612749,203507,1628960,201572,1626171,1628975,1629670,201950,201588,202083
22200281,1610612760,1628983,1630581,1629652,1629026,1630197,1631114,1629647,1630526,1630198
22200282,1610612759,1630170,1631110,1629640,1630200,1627751,1629641,1628380,1631103,1629676
